Matrice,M,N,NZ,Densità,Thread,Tempo Medio (s),FLOPs,GFLOPS,Speedup
PR02R.mtx,161070,161070,8185136,0.04711110,31,0.005434,16370272,3.012418,2.74
PR02R.mtx,161070,161070,8185136,0.04711110,32,0.005560,16370272,2.944417,2.68
PR02R.mtx,161070,161070,8185136,0.04711110,33,0.005613,16370272,2.916509,2.66
PR02R.mtx,161070,161070,8185136,0.04711110,34,0.005624,16370272,2.910745,2.65
PR02R.mtx,161070,161070,8185136,0.04711110,35,0.005845,16370272,2.800537,2.55
PR02R.mtx,161070,161070,8185136,0.04711110,36,0.005786,16370272,2.829274,2.58
PR02R.mtx,161070,161070,8185136,0.04711110,37,0.005798,16370272,2.823263,2.57
PR02R.mtx,161070,161070,8185136,0.04711110,38,0.005931,16370272,2.760110,2.51
PR02R.mtx,161070,161070,8185136,0.04711110,39,0.005916,16370272,2.766976,2.52
PR02R.mtx,161070,161070,8185136,0.04711110,40,0.006021,16370272,2.718909,2.48
adder_dcop_32.mtx,1813,1813,11246,0.00342139,2,0.000046,22492,0.484626,0.85
adder_dcop_32.mtx,1813,1813,11246,0.00342139,3,0.000062,22492,0.364172,0.64
adder_dcop_32.mtx,1813,1813,11246,0.00342139,4,0.000138,22492,0.163460,0.29
adder_dcop_32.mtx,1813,1813,11246,0.00342139,5,0.000043,22492,0.517393,0.91
adder_dcop_32.mtx,1813,1813,11246,0.00342139,6,0.000043,22492,0.518426,0.91
adder_dcop_32.mtx,1813,1813,11246,0.00342139,7,0.000042,22492,0.529630,0.93
adder_dcop_32.mtx,1813,1813,11246,0.00342139,8,0.000025,22492,0.904043,1.59
adder_dcop_32.mtx,1813,1813,11246,0.00342139,9,0.000065,22492,0.344900,0.60
adder_dcop_32.mtx,1813,1813,11246,0.00342139,10,0.000060,22492,0.376377,0.66
adder_dcop_32.mtx,1813,1813,11246,0.00342139,11,0.000063,22492,0.358965,0.63
adder_dcop_32.mtx,1813,1813,11246,0.00342139,12,0.000056,22492,0.399078,0.70
adder_dcop_32.mtx,1813,1813,11246,0.00342139,13,0.000027,22492,0.823045,1.44
adder_dcop_32.mtx,1813,1813,11246,0.00342139,14,0.000059,22492,0.382211,0.67
adder_dcop_32.mtx,1813,1813,11246,0.00342139,15,0.000073,22492,0.308228,0.54
adder_dcop_32.mtx,1813,1813,11246,0.00342139,16,0.000062,22492,0.360796,0.63
adder_dcop_32.mtx,1813,1813,11246,0.00342139,17,0.000027,22492,0.836892,1.47
adder_dcop_32.mtx,1813,1813,11246,0.00342139,18,0.000081,22492,0.277533,0.49
adder_dcop_32.mtx,1813,1813,11246,0.00342139,19,0.000075,22492,0.301154,0.53
adder_dcop_32.mtx,1813,1813,11246,0.00342139,20,0.000066,22492,0.343258,0.60
adder_dcop_32.mtx,1813,1813,11246,0.00342139,21,0.000073,22492,0.306435,0.54
adder_dcop_32.mtx,1813,1813,11246,0.00342139,22,0.000028,22492,0.794715,1.39
adder_dcop_32.mtx,1813,1813,11246,0.00342139,23,0.000067,22492,0.337927,0.59
adder_dcop_32.mtx,1813,1813,11246,0.00342139,24,0.000061,22492,0.367307,0.64
adder_dcop_32.mtx,1813,1813,11246,0.00342139,25,0.000066,22492,0.338654,0.59
adder_dcop_32.mtx,1813,1813,11246,0.00342139,26,0.002696,22492,0.008342,0.01
adder_dcop_32.mtx,1813,1813,11246,0.00342139,27,0.000028,22492,0.801400,1.41
adder_dcop_32.mtx,1813,1813,11246,0.00342139,28,0.002497,22492,0.009009,0.02
adder_dcop_32.mtx,1813,1813,11246,0.00342139,29,0.000028,22492,0.792382,1.39
adder_dcop_32.mtx,1813,1813,11246,0.00342139,30,0.001475,22492,0.015247,0.03
adder_dcop_32.mtx,1813,1813,11246,0.00342139,31,0.004991,22492,0.004506,0.01
adder_dcop_32.mtx,1813,1813,11246,0.00342139,32,0.000532,22492,0.042276,0.07
adder_dcop_32.mtx,1813,1813,11246,0.00342139,33,0.001682,22492,0.013372,0.02
adder_dcop_32.mtx,1813,1813,11246,0.00342139,34,0.000030,22492,0.742171,1.30
adder_dcop_32.mtx,1813,1813,11246,0.00342139,35,0.000468,22492,0.048078,0.08
adder_dcop_32.mtx,1813,1813,11246,0.00342139,36,0.000033,22492,0.684231,1.20
adder_dcop_32.mtx,1813,1813,11246,0.00342139,37,0.004992,22492,0.004505,0.01
adder_dcop_32.mtx,1813,1813,11246,0.00342139,38,0.000028,22492,0.796156,1.40
adder_dcop_32.mtx,1813,1813,11246,0.00342139,39,0.000033,22492,0.681652,1.20
adder_dcop_32.mtx,1813,1813,11246,0.00342139,40,0.005094,22492,0.004415,0.01
af23560.mtx,23560,23560,484256,0.00087242,2,0.000712,968512,1.360954,0.99
af23560.mtx,23560,23560,484256,0.00087242,3,0.000668,968512,1.449196,1.05
af23560.mtx,23560,23560,484256,0.00087242,4,0.000532,968512,1.820808,1.32
af23560.mtx,23560,23560,484256,0.00087242,5,0.000280,968512,3.458468,2.50
af23560.mtx,23560,23560,484256,0.00087242,6,0.000366,968512,2.646076,1.92
af23560.mtx,23560,23560,484256,0.00087242,7,0.000360,968512,2.689118,1.95
af23560.mtx,23560,23560,484256,0.00087242,8,0.000237,968512,4.094599,2.97
af23560.mtx,23560,23560,484256,0.00087242,9,0.000347,968512,2.789390,2.02
af23560.mtx,23560,23560,484256,0.00087242,10,0.000279,968512,3.477469,2.52
af23560.mtx,23560,23560,484256,0.00087242,11,0.000215,968512,4.510881,3.27
af23560.mtx,23560,23560,484256,0.00087242,12,0.000228,968512,4.248808,3.08
af23560.mtx,23560,23560,484256,0.00087242,13,0.000309,968512,3.132905,2.27
af23560.mtx,23560,23560,484256,0.00087242,14,0.000224,968512,4.332084,3.14
af23560.mtx,23560,23560,484256,0.00087242,15,0.000306,968512,3.161435,2.29
af23560.mtx,23560,23560,484256,0.00087242,16,0.000266,968512,3.637321,2.63
af23560.mtx,23560,23560,484256,0.00087242,17,0.000229,968512,4.231433,3.06
af23560.mtx,23560,23560,484256,0.00087242,18,0.000218,968512,4.440225,3.22
af23560.mtx,23560,23560,484256,0.00087242,19,0.000218,968512,4.436371,3.21
af23560.mtx,23560,23560,484256,0.00087242,20,0.000212,968512,4.574779,3.31
af23560.mtx,23560,23560,484256,0.00087242,21,0.000215,968512,4.505507,3.26
af23560.mtx,23560,23560,484256,0.00087242,22,0.005165,968512,0.187516,0.14
af23560.mtx,23560,23560,484256,0.00087242,23,0.001273,968512,0.760992,0.55
af23560.mtx,23560,23560,484256,0.00087242,24,0.005339,968512,0.181392,0.13
af23560.mtx,23560,23560,484256,0.00087242,25,0.005326,968512,0.181833,0.13
af23560.mtx,23560,23560,484256,0.00087242,26,0.001239,968512,0.781967,0.57
af23560.mtx,23560,23560,484256,0.00087242,27,0.001219,968512,0.794643,0.58
af23560.mtx,23560,23560,484256,0.00087242,28,0.002198,968512,0.440658,0.32
af23560.mtx,23560,23560,484256,0.00087242,29,0.001083,968512,0.894155,0.65
af23560.mtx,23560,23560,484256,0.00087242,30,0.001170,968512,0.827460,0.60
af23560.mtx,23560,23560,484256,0.00087242,31,0.001153,968512,0.840333,0.61
af23560.mtx,23560,23560,484256,0.00087242,32,0.001056,968512,0.917241,0.66
af23560.mtx,23560,23560,484256,0.00087242,33,0.001092,968512,0.886536,0.64
af23560.mtx,23560,23560,484256,0.00087242,34,0.001085,968512,0.892432,0.65
af23560.mtx,23560,23560,484256,0.00087242,35,0.002994,968512,0.323451,0.23
af23560.mtx,23560,23560,484256,0.00087242,36,0.001044,968512,0.927724,0.67
af23560.mtx,23560,23560,484256,0.00087242,37,0.001012,968512,0.956935,0.69
af23560.mtx,23560,23560,484256,0.00087242,38,0.001918,968512,0.504900,0.37
af23560.mtx,23560,23560,484256,0.00087242,39,0.000979,968512,0.989519,0.72
af23560.mtx,23560,23560,484256,0.00087242,40,0.000945,968512,1.024425,0.74
af_1_k101.mtx,503625,503625,17550675,0.07466143,2,0.020270,35101350,1.731730,1.27
af_1_k101.mtx,503625,503625,17550675,0.07466143,3,0.013568,35101350,2.587087,1.90
af_1_k101.mtx,503625,503625,17550675,0.07466143,4,0.011029,35101350,3.182502,2.34
af_1_k101.mtx,503625,503625,17550675,0.07466143,5,0.009641,35101350,3.640869,2.67
af_1_k101.mtx,503625,503625,17550675,0.07466143,6,0.008801,35101350,3.988405,2.93
af_1_k101.mtx,503625,503625,17550675,0.07466143,7,0.008344,35101350,4.206716,3.09
af_1_k101.mtx,503625,503625,17550675,0.07466143,8,0.008028,35101350,4.372611,3.21
af_1_k101.mtx,503625,503625,17550675,0.07466143,9,0.007640,35101350,4.594200,3.37
af_1_k101.mtx,503625,503625,17550675,0.07466143,10,0.007618,35101350,4.607937,3.38
af_1_k101.mtx,503625,503625,17550675,0.07466143,11,0.007566,35101350,4.639270,3.41
af_1_k101.mtx,503625,503625,17550675,0.07466143,12,0.007831,35101350,4.482105,3.29
af_1_k101.mtx,503625,503625,17550675,0.07466143,13,0.008045,35101350,4.363252,3.20
af_1_k101.mtx,503625,503625,17550675,0.07466143,14,0.007953,35101350,4.413337,3.24
af_1_k101.mtx,503625,503625,17550675,0.07466143,15,0.007654,35101350,4.586166,3.37
af_1_k101.mtx,503625,503625,17550675,0.07466143,16,0.007656,35101350,4.585101,3.37
af_1_k101.mtx,503625,503625,17550675,0.07466143,17,0.007588,35101350,4.625677,3.40
af_1_k101.mtx,503625,503625,17550675,0.07466143,18,0.007514,35101350,4.671696,3.43
af_1_k101.mtx,503625,503625,17550675,0.07466143,19,0.007468,35101350,4.700382,3.45
af_1_k101.mtx,503625,503625,17550675,0.07466143,20,0.007426,35101350,4.726735,3.47
af_1_k101.mtx,503625,503625,17550675,0.07466143,21,0.007392,35101350,4.748728,3.49
af_1_k101.mtx,503625,503625,17550675,0.07466143,22,0.007416,35101350,4.733422,3.47
af_1_k101.mtx,503625,503625,17550675,0.07466143,23,0.007632,35101350,4.599131,3.38
af_1_k101.mtx,503625,503625,17550675,0.07466143,24,0.008090,35101350,4.338594,3.19
af_1_k101.mtx,503625,503625,17550675,0.07466143,25,0.008223,35101350,4.268682,3.13
af_1_k101.mtx,503625,503625,17550675,0.07466143,26,0.008398,35101350,4.179748,3.07
af_1_k101.mtx,503625,503625,17550675,0.07466143,27,0.010248,35101350,3.425300,2.51
af_1_k101.mtx,503625,503625,17550675,0.07466143,28,0.008255,35101350,4.252175,3.12
af_1_k101.mtx,503625,503625,17550675,0.07466143,29,0.008529,35101350,4.115531,3.02
af_1_k101.mtx,503625,503625,17550675,0.07466143,30,0.008152,35101350,4.305732,3.16
af_1_k101.mtx,503625,503625,17550675,0.07466143,31,0.008613,35101350,4.075413,2.99
af_1_k101.mtx,503625,503625,17550675,0.07466143,32,0.008861,35101350,3.961333,2.91
af_1_k101.mtx,503625,503625,17550675,0.07466143,33,0.009063,35101350,3.873064,2.84
af_1_k101.mtx,503625,503625,17550675,0.07466143,34,0.009182,35101350,3.822873,2.81
af_1_k101.mtx,503625,503625,17550675,0.07466143,35,0.009221,35101350,3.806811,2.79
af_1_k101.mtx,503625,503625,17550675,0.07466143,36,0.009356,35101350,3.751779,2.75
af_1_k101.mtx,503625,503625,17550675,0.07466143,37,0.009473,35101350,3.705348,2.72
af_1_k101.mtx,503625,503625,17550675,0.07466143,38,0.009375,35101350,3.744194,2.75
af_1_k101.mtx,503625,503625,17550675,0.07466143,39,0.009487,35101350,3.699914,2.72
af_1_k101.mtx,503625,503625,17550675,0.07466143,40,0.009590,35101350,3.660146,2.69
amazon0302.mtx,262111,262111,1234877,-0.07137846,2,0.002722,2469754,0.907264,1.65
amazon0302.mtx,262111,262111,1234877,-0.07137846,3,0.001796,2469754,1.375052,2.50
amazon0302.mtx,262111,262111,1234877,-0.07137846,4,0.001390,2469754,1.776706,3.23
amazon0302.mtx,262111,262111,1234877,-0.07137846,5,0.001370,2469754,1.802707,3.28
amazon0302.mtx,262111,262111,1234877,-0.07137846,6,0.001109,2469754,2.227675,4.06
amazon0302.mtx,262111,262111,1234877,-0.07137846,7,0.001035,2469754,2.385761,4.34
amazon0302.mtx,262111,262111,1234877,-0.07137846,8,0.000950,2469754,2.599170,4.73
amazon0302.mtx,262111,262111,1234877,-0.07137846,9,0.000941,2469754,2.623585,4.78
amazon0302.mtx,262111,262111,1234877,-0.07137846,10,0.000930,2469754,2.655096,4.83
amazon0302.mtx,262111,262111,1234877,-0.07137846,11,0.000833,2469754,2.963620,5.40
amazon0302.mtx,262111,262111,1234877,-0.07137846,12,0.001038,2469754,2.379839,4.33
amazon0302.mtx,262111,262111,1234877,-0.07137846,13,0.001136,2469754,2.174035,3.96
amazon0302.mtx,262111,262111,1234877,-0.07137846,14,0.001085,2469754,2.275353,4.14
amazon0302.mtx,262111,262111,1234877,-0.07137846,15,0.001049,2469754,2.353281,4.28
amazon0302.mtx,262111,262111,1234877,-0.07137846,16,0.000987,2469754,2.501489,4.55
amazon0302.mtx,262111,262111,1234877,-0.07137846,17,0.000978,2469754,2.526248,4.60
amazon0302.mtx,262111,262111,1234877,-0.07137846,18,0.000949,2469754,2.602913,4.74
amazon0302.mtx,262111,262111,1234877,-0.07137846,19,0.000942,2469754,2.622343,4.77
amazon0302.mtx,262111,262111,1234877,-0.07137846,20,0.000920,2469754,2.683544,4.89
amazon0302.mtx,262111,262111,1234877,-0.07137846,21,0.000859,2469754,2.876537,5.24
amazon0302.mtx,262111,262111,1234877,-0.07137846,22,0.000910,2469754,2.714976,4.94
amazon0302.mtx,262111,262111,1234877,-0.07137846,23,0.001265,2469754,1.952063,3.55
amazon0302.mtx,262111,262111,1234877,-0.07137846,24,0.001908,2469754,1.294758,2.36
amazon0302.mtx,262111,262111,1234877,-0.07137846,25,0.001057,2469754,2.336954,4.25
amazon0302.mtx,262111,262111,1234877,-0.07137846,26,0.001612,2469754,1.531788,2.79
amazon0302.mtx,262111,262111,1234877,-0.07137846,27,0.001710,2469754,1.444532,2.63
amazon0302.mtx,262111,262111,1234877,-0.07137846,28,0.001032,2469754,2.393483,4.36
amazon0302.mtx,262111,262111,1234877,-0.07137846,29,0.001071,2469754,2.305996,4.20
amazon0302.mtx,262111,262111,1234877,-0.07137846,30,0.001120,2469754,2.205966,4.02
amazon0302.mtx,262111,262111,1234877,-0.07137846,31,0.001080,2469754,2.286446,4.16
amazon0302.mtx,262111,262111,1234877,-0.07137846,32,0.001029,2469754,2.399046,4.37
amazon0302.mtx,262111,262111,1234877,-0.07137846,33,0.001099,2469754,2.247347,4.09
amazon0302.mtx,262111,262111,1234877,-0.07137846,34,0.001525,2469754,1.619643,2.95
amazon0302.mtx,262111,262111,1234877,-0.07137846,35,0.001038,2469754,2.378804,4.33
amazon0302.mtx,262111,262111,1234877,-0.07137846,36,0.001372,2469754,1.800435,3.28
amazon0302.mtx,262111,262111,1234877,-0.07137846,37,0.001398,2469754,1.767067,3.22
amazon0302.mtx,262111,262111,1234877,-0.07137846,38,0.001640,2469754,1.505618,2.74
amazon0302.mtx,262111,262111,1234877,-0.07137846,39,0.001075,2469754,2.296508,4.18
amazon0302.mtx,262111,262111,1234877,-0.07137846,40,0.001194,2469754,2.067613,3.76
bcsstk17.mtx,10974,10974,428650,0.00355937,2,0.001045,857300,0.820546,0.87
bcsstk17.mtx,10974,10974,428650,0.00355937,3,0.000459,857300,1.869091,1.98
bcsstk17.mtx,10974,10974,428650,0.00355937,4,0.000377,857300,2.276360,2.41
bcsstk17.mtx,10974,10974,428650,0.00355937,5,0.000310,857300,2.767450,2.93
bcsstk17.mtx,10974,10974,428650,0.00355937,6,0.000280,857300,3.058268,3.23
bcsstk17.mtx,10974,10974,428650,0.00355937,7,0.000287,857300,2.989950,3.16
bcsstk17.mtx,10974,10974,428650,0.00355937,8,0.000428,857300,2.005149,2.12
bcsstk17.mtx,10974,10974,428650,0.00355937,9,0.000438,857300,1.957474,2.07
bcsstk17.mtx,10974,10974,428650,0.00355937,10,0.000305,857300,2.812071,2.97
bcsstk17.mtx,10974,10974,428650,0.00355937,11,0.000352,857300,2.435167,2.58
bcsstk17.mtx,10974,10974,428650,0.00355937,12,0.000217,857300,3.946330,4.17
bcsstk17.mtx,10974,10974,428650,0.00355937,13,0.000363,857300,2.361219,2.50
bcsstk17.mtx,10974,10974,428650,0.00355937,14,0.000261,857300,3.282784,3.47
bcsstk17.mtx,10974,10974,428650,0.00355937,15,0.000250,857300,3.433363,3.63
bcsstk17.mtx,10974,10974,428650,0.00355937,16,0.000236,857300,3.634227,3.84
bcsstk17.mtx,10974,10974,428650,0.00355937,17,0.000239,857300,3.588998,3.80
bcsstk17.mtx,10974,10974,428650,0.00355937,18,0.000228,857300,3.752304,3.97
bcsstk17.mtx,10974,10974,428650,0.00355937,19,0.000220,857300,3.899727,4.12
bcsstk17.mtx,10974,10974,428650,0.00355937,20,0.000204,857300,4.194558,4.44
bcsstk17.mtx,10974,10974,428650,0.00355937,21,0.000219,857300,3.909466,4.13
bcsstk17.mtx,10974,10974,428650,0.00355937,22,0.001947,857300,0.440403,0.47
bcsstk17.mtx,10974,10974,428650,0.00355937,23,0.003638,857300,0.235623,0.25
bcsstk17.mtx,10974,10974,428650,0.00355937,24,0.005625,857300,0.152418,0.16
bcsstk17.mtx,10974,10974,428650,0.00355937,25,0.001610,857300,0.532643,0.56
bcsstk17.mtx,10974,10974,428650,0.00355937,26,0.002498,857300,0.343202,0.36
bcsstk17.mtx,10974,10974,428650,0.00355937,27,0.005458,857300,0.157070,0.17
bcsstk17.mtx,10974,10974,428650,0.00355937,28,0.003525,857300,0.243234,0.26
bcsstk17.mtx,10974,10974,428650,0.00355937,29,0.001374,857300,0.623861,0.66
bcsstk17.mtx,10974,10974,428650,0.00355937,30,0.005951,857300,0.144061,0.15
bcsstk17.mtx,10974,10974,428650,0.00355937,31,0.000922,857300,0.929427,0.98
bcsstk17.mtx,10974,10974,428650,0.00355937,32,0.003351,857300,0.255799,0.27
bcsstk17.mtx,10974,10974,428650,0.00355937,33,0.001291,857300,0.664104,0.70
bcsstk17.mtx,10974,10974,428650,0.00355937,34,0.001348,857300,0.635800,0.67
bcsstk17.mtx,10974,10974,428650,0.00355937,35,0.005307,857300,0.161551,0.17
bcsstk17.mtx,10974,10974,428650,0.00355937,36,0.000200,857300,4.291453,4.54
bcsstk17.mtx,10974,10974,428650,0.00355937,37,0.004365,857300,0.196382,0.21
bcsstk17.mtx,10974,10974,428650,0.00355937,38,0.005313,857300,0.161348,0.17
bcsstk17.mtx,10974,10974,428650,0.00355937,39,0.000207,857300,4.140541,4.38
bcsstk17.mtx,10974,10974,428650,0.00355937,40,0.001239,857300,0.691775,0.73
cage4.mtx,9,9,49,0.60493827,2,0.000002,98,0.042611,0.08
cage4.mtx,9,9,49,0.60493827,3,0.000004,98,0.026215,0.05
cage4.mtx,9,9,49,0.60493827,4,0.000001,98,0.130879,0.25
cage4.mtx,9,9,49,0.60493827,5,0.000001,98,0.121439,0.24
cage4.mtx,9,9,49,0.60493827,6,0.000001,98,0.129113,0.25
cage4.mtx,9,9,49,0.60493827,7,0.000001,98,0.147376,0.29
cage4.mtx,9,9,49,0.60493827,8,0.000001,98,0.181269,0.35
cage4.mtx,9,9,49,0.60493827,9,0.000001,98,0.185913,0.36
cage4.mtx,9,9,49,0.60493827,10,0.000001,98,0.186242,0.36
cage4.mtx,9,9,49,0.60493827,11,0.000001,98,0.142006,0.28
cage4.mtx,9,9,49,0.60493827,12,0.000001,98,0.085481,0.17
cage4.mtx,9,9,49,0.60493827,13,0.000001,98,0.156355,0.30
cage4.mtx,9,9,49,0.60493827,14,0.000001,98,0.145743,0.28
cage4.mtx,9,9,49,0.60493827,15,0.000002,98,0.060423,0.12
cage4.mtx,9,9,49,0.60493827,16,0.000001,98,0.093452,0.18
cage4.mtx,9,9,49,0.60493827,17,0.000001,98,0.142487,0.28
cage4.mtx,9,9,49,0.60493827,18,0.000001,98,0.157290,0.31
cage4.mtx,9,9,49,0.60493827,19,0.000001,98,0.160897,0.31
cage4.mtx,9,9,49,0.60493827,20,0.000001,98,0.176555,0.34
cage4.mtx,9,9,49,0.60493827,21,0.000001,98,0.172503,0.34
cage4.mtx,9,9,49,0.60493827,22,0.000001,98,0.175378,0.34
cage4.mtx,9,9,49,0.60493827,23,0.000001,98,0.145844,0.28
cage4.mtx,9,9,49,0.60493827,24,0.000001,98,0.106992,0.21
cage4.mtx,9,9,49,0.60493827,25,0.000001,98,0.104703,0.20
cage4.mtx,9,9,49,0.60493827,26,0.000001,98,0.138002,0.27
cage4.mtx,9,9,49,0.60493827,27,0.000001,98,0.127085,0.25
cage4.mtx,9,9,49,0.60493827,28,0.000001,98,0.145140,0.28
cage4.mtx,9,9,49,0.60493827,29,0.000001,98,0.162764,0.32
cage4.mtx,9,9,49,0.60493827,30,0.000001,98,0.165842,0.32
cage4.mtx,9,9,49,0.60493827,31,0.000001,98,0.143068,0.28
cage4.mtx,9,9,49,0.60493827,32,0.000001,98,0.167826,0.33
cage4.mtx,9,9,49,0.60493827,33,0.000001,98,0.165061,0.32
cage4.mtx,9,9,49,0.60493827,34,0.000001,98,0.170408,0.33
cage4.mtx,9,9,49,0.60493827,35,0.000001,98,0.172928,0.34
cage4.mtx,9,9,49,0.60493827,36,0.000001,98,0.171939,0.33
cage4.mtx,9,9,49,0.60493827,37,0.000001,98,0.172503,0.34
cage4.mtx,9,9,49,0.60493827,38,0.000001,98,0.174361,0.34
cage4.mtx,9,9,49,0.60493827,39,0.000001,98,0.144940,0.28
cage4.mtx,9,9,49,0.60493827,40,0.000001,98,0.167558,0.33
cant.mtx,62451,62451,4007383,-0.01014939,2,0.004531,8014766,1.768709,1.48
cant.mtx,62451,62451,4007383,-0.01014939,3,0.003238,8014766,2.475288,2.08
cant.mtx,62451,62451,4007383,-0.01014939,4,0.002510,8014766,3.192655,2.68
cant.mtx,62451,62451,4007383,-0.01014939,5,0.002277,8014766,3.519723,2.95
cant.mtx,62451,62451,4007383,-0.01014939,6,0.001862,8014766,4.305299,3.61
cant.mtx,62451,62451,4007383,-0.01014939,7,0.001851,8014766,4.328873,3.63
cant.mtx,62451,62451,4007383,-0.01014939,8,0.001716,8014766,4.670353,3.92
cant.mtx,62451,62451,4007383,-0.01014939,9,0.001925,8014766,4.164410,3.49
cant.mtx,62451,62451,4007383,-0.01014939,10,0.001795,8014766,4.465924,3.75
cant.mtx,62451,62451,4007383,-0.01014939,11,0.001752,8014766,4.574730,3.84
cant.mtx,62451,62451,4007383,-0.01014939,12,0.001701,8014766,4.712791,3.95
cant.mtx,62451,62451,4007383,-0.01014939,13,0.001696,8014766,4.727058,3.97
cant.mtx,62451,62451,4007383,-0.01014939,14,0.001681,8014766,4.766826,4.00
cant.mtx,62451,62451,4007383,-0.01014939,15,0.001662,8014766,4.823073,4.05
cant.mtx,62451,62451,4007383,-0.01014939,16,0.001605,8014766,4.992858,4.19
cant.mtx,62451,62451,4007383,-0.01014939,17,0.001626,8014766,4.928839,4.14
cant.mtx,62451,62451,4007383,-0.01014939,18,0.001597,8014766,5.018412,4.21
cant.mtx,62451,62451,4007383,-0.01014939,19,0.001599,8014766,5.013187,4.21
cant.mtx,62451,62451,4007383,-0.01014939,20,0.001837,8014766,4.361827,3.66
cant.mtx,62451,62451,4007383,-0.01014939,21,0.001787,8014766,4.486158,3.76
cant.mtx,62451,62451,4007383,-0.01014939,22,0.001880,8014766,4.262766,3.58
cant.mtx,62451,62451,4007383,-0.01014939,23,0.001951,8014766,4.107141,3.45
cant.mtx,62451,62451,4007383,-0.01014939,24,0.002047,8014766,3.915521,3.29
cant.mtx,62451,62451,4007383,-0.01014939,25,0.002032,8014766,3.944337,3.31
cant.mtx,62451,62451,4007383,-0.01014939,26,0.002109,8014766,3.799733,3.19
cant.mtx,62451,62451,4007383,-0.01014939,27,0.002102,8014766,3.813399,3.20
cant.mtx,62451,62451,4007383,-0.01014939,28,0.002200,8014766,3.643344,3.06
cant.mtx,62451,62451,4007383,-0.01014939,29,0.002260,8014766,3.546954,2.98
cant.mtx,62451,62451,4007383,-0.01014939,30,0.002300,8014766,3.484042,2.92
cant.mtx,62451,62451,4007383,-0.01014939,31,0.002239,8014766,3.579741,3.00
cant.mtx,62451,62451,4007383,-0.01014939,32,0.002374,8014766,3.375602,2.83
cant.mtx,62451,62451,4007383,-0.01014939,33,0.002420,8014766,3.312200,2.78
cant.mtx,62451,62451,4007383,-0.01014939,34,0.002438,8014766,3.287295,2.76
cant.mtx,62451,62451,4007383,-0.01014939,35,0.002425,8014766,3.304411,2.77
cant.mtx,62451,62451,4007383,-0.01014939,36,0.002476,8014766,3.236938,2.72
cant.mtx,62451,62451,4007383,-0.01014939,37,0.002553,8014766,3.139719,2.63
cant.mtx,62451,62451,4007383,-0.01014939,38,0.002549,8014766,3.144649,2.64
cant.mtx,62451,62451,4007383,-0.01014939,39,0.002532,8014766,3.165626,2.66
cant.mtx,62451,62451,4007383,-0.01014939,40,0.002572,8014766,3.115857,2.61
cavity10.mtx,2597,2597,76367,0.01132301,2,0.000171,152734,0.892184,1.29
cavity10.mtx,2597,2597,76367,0.01132301,3,0.000122,152734,1.256185,1.82
cavity10.mtx,2597,2597,76367,0.01132301,4,0.000097,152734,1.581280,2.29
cavity10.mtx,2597,2597,76367,0.01132301,5,0.000082,152734,1.871395,2.71
cavity10.mtx,2597,2597,76367,0.01132301,6,0.000073,152734,2.081667,3.01
cavity10.mtx,2597,2597,76367,0.01132301,7,0.000098,152734,1.556509,2.25
cavity10.mtx,2597,2597,76367,0.01132301,8,0.000084,152734,1.815279,2.63
cavity10.mtx,2597,2597,76367,0.01132301,9,0.000084,152734,1.820610,2.63
cavity10.mtx,2597,2597,76367,0.01132301,10,0.000081,152734,1.874893,2.71
cavity10.mtx,2597,2597,76367,0.01132301,11,0.000082,152734,1.858774,2.69
cavity10.mtx,2597,2597,76367,0.01132301,12,0.000084,152734,1.824387,2.64
cavity10.mtx,2597,2597,76367,0.01132301,13,0.000093,152734,1.647258,2.38
cavity10.mtx,2597,2597,76367,0.01132301,14,0.000088,152734,1.737605,2.51
cavity10.mtx,2597,2597,76367,0.01132301,15,0.000092,152734,1.654754,2.39
cavity10.mtx,2597,2597,76367,0.01132301,16,0.000088,152734,1.742044,2.52
cavity10.mtx,2597,2597,76367,0.01132301,17,0.000042,152734,3.648713,5.28
cavity10.mtx,2597,2597,76367,0.01132301,18,0.000126,152734,1.209582,1.75
cavity10.mtx,2597,2597,76367,0.01132301,19,0.000043,152734,3.593310,5.20
cavity10.mtx,2597,2597,76367,0.01132301,20,0.000121,152734,1.261505,1.83
cavity10.mtx,2597,2597,76367,0.01132301,21,0.000041,152734,3.715254,5.38
cavity10.mtx,2597,2597,76367,0.01132301,22,0.000091,152734,1.676868,2.43
cavity10.mtx,2597,2597,76367,0.01132301,23,0.000300,152734,0.508669,0.74
cavity10.mtx,2597,2597,76367,0.01132301,24,0.001094,152734,0.139651,0.20
cavity10.mtx,2597,2597,76367,0.01132301,25,0.001088,152734,0.140354,0.20
cavity10.mtx,2597,2597,76367,0.01132301,26,0.000050,152734,3.085461,4.46
cavity10.mtx,2597,2597,76367,0.01132301,27,0.001056,152734,0.144673,0.21
cavity10.mtx,2597,2597,76367,0.01132301,28,0.003043,152734,0.050188,0.07
cavity10.mtx,2597,2597,76367,0.01132301,29,0.001020,152734,0.149777,0.22
cavity10.mtx,2597,2597,76367,0.01132301,30,0.001025,152734,0.149069,0.22
cavity10.mtx,2597,2597,76367,0.01132301,31,0.000046,152734,3.298774,4.77
cavity10.mtx,2597,2597,76367,0.01132301,32,0.002995,152734,0.050989,0.07
cavity10.mtx,2597,2597,76367,0.01132301,33,0.000932,152734,0.163950,0.24
